cycle,trial,phase,type,word1,word2,response,RT,correct,lag,serPos1,serPos2,subj,intactLag,prevResponse,prevRT
5,12,study,intact,enter,anywhere,-1,-1,-1,-1,13,13,132,0,0,0
5,13,study,intact,concept,empty,-1,-1,-1,-1,14,14,132,0,0,0
5,14,study,intact,domestic,wealth,-1,-1,-1,-1,15,15,132,0,0,0
5,15,study,intact,capacity,claim,-1,-1,-1,-1,16,16,132,0,0,0
5,16,study,intact,handle,join,-1,-1,-1,-1,17,17,132,0,0,0
5,17,study,intact,attack,committed,-1,-1,-1,-1,18,18,132,0,0,0
5,18,study,intact,turns,curious,-1,-1,-1,-1,19,19,132,0,0,0
5,19,study,intact,yellow,feet,-1,-1,-1,-1,20,20,132,0,0,0
5,20,study,intact,legal,thinking,-1,-1,-1,-1,21,21,132,0,0,0
5,21,study,intact,jobs,faith,-1,-1,-1,-1,22,22,132,0,0,0
5,22,study,intact,except,smile,-1,-1,-1,-1,23,23,132,0,0,0
5,23,study,intact,third,lower,-1,-1,-1,-1,24,24,132,0,0,0
5,24,study,intact,area,opinion,-1,-1,-1,-1,25,25,132,0,0,0
5,25,study,intact,anger,serve,-1,-1,-1,-1,26,26,132,0,0,0
5,26,study,intact,battle,cloth,-1,-1,-1,-1,27,27,132,0,0,0
5,27,study,intact,feeling,favour,-1,-1,-1,-1,28,28,132,0,0,0
5,28,study,intact,brought,childhood,-1,-1,-1,-1,29,29,132,0,0,0
5,29,study,intact,steps,force,-1,-1,-1,-1,30,30,132,0,0,0
5,30,study,intact,servants,material,-1,-1,-1,-1,31,31,132,0,0,0
5,31,study,intact,similar,valley,-1,-1,-1,-1,32,32,132,0,0,0
5,32,study,intact,park,month,-1,-1,-1,-1,33,33,132,0,0,0
5,33,study,intact,rare,captain,-1,-1,-1,-1,34,34,132,0,0,0
5,34,study,intact,solid,whether,-1,-1,-1,-1,35,35,132,0,0,0
5,35,study,intact,dream,legs,-1,-1,-1,-1,36,36,132,0,0,0
5,36,study,intact,computer,military,-1,-1,-1,-1,37,37,132,0,0,0
5,37,study,intact,develop,floor,-1,-1,-1,-1,38,38,132,0,0,0
5,38,study,intact,forest,library,-1,-1,-1,-1,39,39,132,0,0,0
5,39,study,intact,meaning,desk,-1,-1,-1,-1,40,40,132,0,0,0
5,40,study,intact,week,fashion,-1,-1,-1,-1,41,41,132,0,0,0
5,41,study,intact,myself,chosen,-1,-1,-1,-1,42,42,132,0,0,0
5,42,study,intact,mine,total,-1,-1,-1,-1,43,43,132,0,0,0
5,43,study,intact,shoulder,meal,-1,-1,-1,-1,44,44,132,0,0,0
5,44,study,intact,offer,king,-1,-1,-1,-1,45,45,132,0,0,0
5,45,study,intact,popular,okay,-1,-1,-1,-1,46,46,132,0,0,0
5,46,study,intact,correct,contact,-1,-1,-1,-1,47,47,132,0,0,0
5,47,study,intact,explain,choice,-1,-1,-1,-1,48,48,132,0,0,0
5,48,study,intact,track,view,-1,-1,-1,-1,49,49,132,0,0,0
5,49,study,intact,several,number,-1,-1,-1,-1,50,50,132,0,0,0
5,50,study,intact,round,weather,-1,-1,-1,-1,51,51,132,0,0,0
5,51,study,intact,rapidly,care,-1,-1,-1,-1,52,52,132,0,0,0
5,52,study,intact,hard,attention,-1,-1,-1,-1,53,53,132,0,0,0
5,53,study,intact,discover,rent,-1,-1,-1,-1,54,54,132,0,0,0
5,54,study,intact,arrived,require,-1,-1,-1,-1,55,55,132,0,0,0
5,55,study,intact,youth,positive,-1,-1,-1,-1,56,56,132,0,0,0
5,56,study,intact,worry,visit,-1,-1,-1,-1,57,57,132,0,0,0
5,57,study,intact,tower,ball,-1,-1,-1,-1,58,58,132,0,0,0
5,58,study,intact,described,stone,-1,-1,-1,-1,59,59,132,0,0,0
5,-1,test,intact,enter,anywhere,1,1.605999947,1,-1,13,13,132,0,0,0
5,0,test,rearranged,arrived,weather,0,1.34800005,1,4,55,51,132,0,0,0
5,1,test,rearranged,legal,lower,0,1.154000044,1,3,21,24,132,0,0,0
5,2,test,intact,concept,empty,1,1.110000014,1,-1,14,14,132,0,0,0
5,3,test,intact,handle,join,1,0.737999976,1,-1,17,17,132,3,1,1
5,4,test,intact,servants,material,0,1.125,0,-1,31,31,132,14,1,0
5,5,test,intact,hard,attention,0,0.837000012,0,-1,53,53,132,22,0,1
5,6,test,intact,shoulder,meal,0,0.916000009,0,-1,44,44,132,-9,0,0
5,7,test,rearranged,similar,force,0,0.771000028,1,2,32,30,132,0,0,0
5,8,test,rearranged,animal,struggle,0,0.888000011,1,2,9,11,132,0,0,0
5,9,test,intact,track,view,1,0.999000013,1,-1,49,49,132,0,0,0
5,10,test,intact,correct,contact,1,1.76699996,1,-1,47,47,132,-2,1,0
5,11,test,intact,domestic,wealth,1,0.77700001,1,-1,15,15,132,-32,1,1
5,12,test,rearranged,park,military,0,1.144999981,1,4,33,37,132,0,0,0
5,13,test,rearranged,explain,king,0,0.680000007,1,3,48,45,132,0,0,0
5,14,test,intact,jobs,faith,1,0.776000023,1,-1,22,22,132,0,0,0
5,15,test,rearranged,steps,valley,0,1.463000059,1,2,30,32,132,0,0,0
5,16,test,rearranged,youth,stone,1,0.933000028,0,3,56,59,132,0,0,0
5,17,test,intact,turns,curious,0,1.095999956,0,-1,19,19,132,0,0,0
5,18,test,rearranged,product,control,1,1.093999982,0,5,7,12,132,0,0,0
5,19,test,intact,mine,total,0,0.739000022,0,-1,43,43,132,0,0,0
5,20,test,rearranged,attack,smile,0,0.67900002,1,5,18,23,132,0,0,0
5,21,test,intact,solid,whether,0,1.092000008,0,-1,35,35,132,0,0,0
5,22,test,intact,pleasant,blood,1,0.950999975,1,-1,10,10,132,-25,0,1
5,23,test,intact,develop,floor,0,0.884000003,0,-1,38,38,132,28,1,0
5,24,test,rearranged,flesh,foot,1,0.728999972,0,1,4,3,132,0,0,0
5,25,test,intact,rapidly,care,1,1.335000038,1,-1,52,52,132,0,0,0
5,26,test,rearranged,series,exchange,1,1.416000009,0,5,12,7,132,0,0,0
5,27,test,rearranged,offer,choice,0,3.046999931,1,3,45,48,132,0,0,0
5,28,test,rearranged,round,require,1,1.220999956,0,4,51,55,132,0,0,0
5,29,test,intact,anger,serve,0,0.888000011,0,-1,26,26,132,0,0,0
5,30,test,intact,brought,childhood,0,1.156000018,0,-1,29,29,132,3,0,0
5,31,test,rearranged,involved,farm,0,1.20599997,1,1,5,6,132,0,0,0
5,32,test,rearranged,exactly,plays,0,0.916999996,1,2,0,2,132,0,0,0
5,33,test,rearranged,yellow,claim,0,0.949999988,1,4,20,16,132,0,0,0
5,34,test,intact,minute,female,1,1.016000032,1,-1,1,1,132,0,0,0
5,35,test,rearranged,meaning,library,0,1.299000025,1,1,40,39,132,0,0,0
5,36,test,intact,existence,property,1,2.930000067,1,-1,8,8,132,0,0,0
5,37,test,rearranged,described,positive,0,1.01699996,1,3,59,56,132,0,0,0
5,38,test,rearranged,except,committed,0,2.361000061,1,5,23,18,132,0,0,0
5,39,test,intact,dream,legs,0,2.292999983,0,-1,36,36,132,0,0,0
5,40,test,rearranged,capacity,feet,0,1.174000025,1,4,16,20,132,0,0,0
5,41,test,rearranged,hill,hospital,0,0.758000016,1,2,11,9,132,0,0,0
5,42,test,intact,tower,ball,1,0.75999999,1,-1,58,58,132,0,0,0
5,43,test,rearranged,third,thinking,0,1.363999963,1,3,24,21,132,0,0,0
5,44,test,intact,worry,visit,0,0.726000011,0,-1,57,57,132,0,0,0
5,45,test,intact,rare,captain,0,1.218999982,0,-1,34,34,132,-23,0,0
5,46,test,rearranged,complete,south,0,0.887000024,1,2,2,0,132,0,0,0
5,47,test,rearranged,paper,daily,0,2.854000092,1,1,3,4,132,0,0,0
5,48,test,rearranged,dark,annual,0,1.02699995,1,1,6,5,132,0,0,0
5,49,test,rearranged,week,okay,0,0.711000025,1,5,41,46,132,0,0,0
5,50,test,intact,area,opinion,0,0.726999998,0,-1,25,25,132,0,0,0
5,51,test,rearranged,forest,desk,0,1.126000047,1,1,39,40,132,0,0,0
5,52,test,intact,myself,chosen,0,1.111999989,0,-1,42,42,132,0,0,0
5,53,test,intact,battle,cloth,0,1.110000014,0,-1,27,27,132,-15,0,1
5,54,test,rearranged,popular,fashion,0,1.715999961,1,5,46,41,132,0,0,0
5,55,test,intact,discover,rent,0,1.157999992,0,-1,54,54,132,0,0,0
5,56,test,intact,several,number,0,3.413000107,0,-1,50,50,132,-4,0,1
5,57,test,rearranged,computer,month,0,0.936999977,1,4,37,33,132,0,0,0
5,58,test,intact,feeling,favour,0,1.269999981,0,-1,28,28,132,0,0,0
6,-1,study,intact,radical,idea,-1,-1,-1,-1,0,0,132,0,0,0
6,0,study,intact,coat,pink,-1,-1,-1,-1,1,1,132,0,0,0
6,1,study,intact,miss,jack,-1,-1,-1,-1,2,2,132,0,0,0
6,2,study,intact,eating,touch,-1,-1,-1,-1,3,3,132,0,0,0
6,3,study,intact,smith,fully,-1,-1,-1,-1,4,4,132,0,0,0
6,4,study,intact,deep,salt,-1,-1,-1,-1,5,5,132,0,0,0
6,5,study,intact,nervous,others,-1,-1,-1,-1,6,6,132,0,0,0
6,6,study,intact,shouted,analysis,-1,-1,-1,-1,7,7,132,0,0,0
6,7,study,intact,catch,murder,-1,-1,-1,-1,8,8,132,0,0,0
6,8,study,intact,hole,forgotten,-1,-1,-1,-1,9,9,132,0,0,0
6,9,study,intact,thirty,bottle,-1,-1,-1,-1,10,10,132,0,0,0
6,10,study,intact,plus,ourselves,-1,-1,-1,-1,11,11,132,0,0,0
6,11,study,intact,damage,herself,-1,-1,-1,-1,12,12,132,0,0,0
6,12,study,intact,breakfast,history,-1,-1,-1,-1,13,13,132,0,0,0
6,13,study,intact,crisis,tired,-1,-1,-1,-1,14,14,132,0,0,0
6,14,study,intact,wanted,regular,-1,-1,-1,-1,15,15,132,0,0,0
6,15,study,intact,deal,chairman,-1,-1,-1,-1,16,16,132,0,0,0
6,16,study,intact,loose,stick,-1,-1,-1,-1,17,17,132,0,0,0
6,17,study,intact,reach,gets,-1,-1,-1,-1,18,18,132,0,0,0
6,18,study,intact,guess,soft,-1,-1,-1,-1,19,19,132,0,0,0
6,19,study,intact,shoes,senior,-1,-1,-1,-1,20,20,132,0,0,0
6,20,study,intact,agent,scheme,-1,-1,-1,-1,21,21,132,0,0,0
6,21,study,intact,free,level,-1,-1,-1,-1,22,22,132,0,0,0
6,22,study,intact,fair,college,-1,-1,-1,-1,23,23,132,0,0,0
6,23,study,intact,return,dinner,-1,-1,-1,-1,24,24,132,0,0,0
6,24,study,intact,immediate,transport,-1,-1,-1,-1,25,25,132,0,0,0
6,25,study,intact,evening,welcome,-1,-1,-1,-1,26,26,132,0,0,0
6,26,study,intact,difficult,impact,-1,-1,-1,-1,27,27,132,0,0,0
6,27,study,intact,current,post,-1,-1,-1,-1,28,28,132,0,0,0
6,28,study,intact,normal,push,-1,-1,-1,-1,29,29,132,0,0,0
6,29,study,intact,safety,produce,-1,-1,-1,-1,30,30,132,0,0,0
6,30,study,intact,system,cent,-1,-1,-1,-1,31,31,132,0,0,0
6,31,study,intact,style,simple,-1,-1,-1,-1,32,32,132,0,0,0
6,32,study,intact,lies,strength,-1,-1,-1,-1,33,33,132,0,0,0
6,33,study,intact,managed,change,-1,-1,-1,-1,34,34,132,0,0,0
6,34,study,intact,among,tried,-1,-1,-1,-1,35,35,132,0,0,0
6,35,study,intact,stuff,ideology,-1,-1,-1,-1,36,36,132,0,0,0
6,36,study,intact,bright,forth,-1,-1,-1,-1,37,37,132,0,0,0
6,37,study,intact,nuclear,stomach,-1,-1,-1,-1,38,38,132,0,0,0
6,38,study,intact,abroad,begin,-1,-1,-1,-1,39,39,132,0,0,0
6,39,study,intact,industry,certain,-1,-1,-1,-1,40,40,132,0,0,0
6,40,study,intact,person,path,-1,-1,-1,-1,41,41,132,0,0,0
6,41,study,intact,fixed,kinds,-1,-1,-1,-1,42,42,132,0,0,0
6,42,study,intact,chapter,died,-1,-1,-1,-1,43,43,132,0,0,0
6,43,study,intact,seek,elsewhere,-1,-1,-1,-1,44,44,132,0,0,0
6,44,study,intact,image,tomorrow,-1,-1,-1,-1,45,45,132,0,0,0
6,45,study,intact,official,extent,-1,-1,-1,-1,46,46,132,0,0,0
6,46,study,intact,marriage,recent,-1,-1,-1,-1,47,47,132,0,0,0
6,47,study,intact,aware,bent,-1,-1,-1,-1,48,48,132,0,0,0
6,48,study,intact,excellent,naked,-1,-1,-1,-1,49,49,132,0,0,0
6,49,study,intact,neck,diet,-1,-1,-1,-1,50,50,132,0,0,0
6,50,study,intact,suggest,mostly,-1,-1,-1,-1,51,51,132,0,0,0
6,51,study,intact,equal,truth,-1,-1,-1,-1,52,52,132,0,0,0
6,52,study,intact,cash,shirt,-1,-1,-1,-1,53,53,132,0,0,0
6,53,study,intact,thoughts,hotel,-1,-1,-1,-1,54,54,132,0,0,0
6,54,study,intact,advance,method,-1,-1,-1,-1,55,55,132,0,0,0
6,55,study,intact,couple,trying,-1,-1,-1,-1,56,56,132,0,0,0
6,56,study,intact,fifty,dozen,-1,-1,-1,-1,57,57,132,0,0,0
6,57,study,intact,gone,opposite,-1,-1,-1,-1,58,58,132,0,0,0
6,58,study,intact,conscious,merely,-1,-1,-1,-1,59,59,132,0,0,0
6,-1,test,rearranged,coat,salt,0,2.119999886,1,4,1,5,132,0,0,0
6,0,test,rearranged,smith,forgotten,0,0.93900001,1,5,4,9,132,0,0,0
6,1,test,intact,couple,trying,1,1.143000007,1,-1,56,56,132,0,0,0
6,2,test,intact,style,simple,1,1.539999962,1,-1,32,32,132,-24,1,1
6,3,test,intact,conscious,merely,1,0.885999978,1,-1,59,59,132,27,1,1
6,4,test,rearranged,deep,pink,0,1.366000056,1,4,5,1,132,0,0,0
6,5,test,rearranged,system,post,0,0.88499999,1,3,31,28,132,0,0,0
6,6,test,rearranged,fair,level,0,0.93599999,1,1,23,22,132,0,0,0
6,7,test,rearranged,official,kinds,0,1.210999966,1,4,46,42,132,0,0,0
6,8,test,intact,catch,murder,1,0.855000019,1,-1,8,8,132,0,0,0
6,9,test,intact,industry,certain,1,0.984000027,1,-1,40,40,132,32,1,0
6,10,test,rearranged,eating,idea,0,1.113000035,1,3,3,0,132,0,0,0
6,11,test,rearranged,crisis,bottle,0,0.950999975,1,4,14,10,132,0,0,0
6,12,test,rearranged,fifty,hotel,0,0.805999994,1,3,57,54,132,0,0,0
6,13,test,rearranged,hole,fully,0,0.984000027,1,5,9,4,132,0,0,0
6,14,test,rearranged,difficult,transport,0,1.817000031,1,2,27,25,132,0,0,0
6,15,test,intact,person,path,1,0.90200001,1,-1,41,41,132,0,0,0
6,16,test,intact,image,tomorrow,1,1.113000035,1,-1,45,45,132,4,1,0
6,17,test,rearranged,free,college,1,0.788999975,0,1,22,23,132,0,0,0
6,18,test,intact,miss,jack,1,0.921000004,1,-1,2,2,132,0,0,0
6,19,test,intact,plus,ourselves,1,1.40199995,1,-1,11,11,132,9,1,0
6,20,test,rearranged,aware,died,0,1.478000045,1,5,48,43,132,0,0,0
6,21,test,intact,among,tried,0,2.167999983,0,-1,35,35,132,0,0,0
6,22,test,intact,neck,diet,0,0.805000007,0,-1,50,50,132,15,0,2
6,23,test,intact,breakfast,history,1,1.128999949,1,-1,13,13,132,-37,0,0
6,24,test,intact,reach,gets,0,0.810000002,0,-1,18,18,132,5,1,1
6,25,test,intact,shouted,analysis,1,1.83099997,1,-1,7,7,132,-11,0,0
6,26,test,rearranged,radical,touch,1,1.11500001,0,3,0,3,132,0,0,0
6,27,test,intact,marriage,recent,1,1.177999973,1,-1,47,47,132,0,0,0
6,28,test,rearranged,wanted,chairman,0,1.06400001,1,1,15,16,132,0,0,0
6,29,test,intact,advance,method,1,0.996999979,1,-1,55,55,132,0,0,0
6,30,test,intact,evening,welcome,1,2.104000092,1,-1,26,26,132,-29,1,0
6,31,test,intact,agent,scheme,0,1.192999959,0,-1,21,21,132,-5,1,2
6,32,test,intact,lies,strength,0,1.077999949,0,-1,33,33,132,12,0,1
6,33,test,rearranged,loose,soft,0,1.016000032,1,2,17,19,132,0,0,0
6,34,test,intact,return,dinner,1,1.351999998,1,-1,24,24,132,0,0,0
6,35,test,intact,shoes,senior,0,1.059000015,0,-1,20,20,132,-4,1,1
6,36,test,rearranged,excellent,elsewhere,0,3.719000101,1,5,49,44,132,0,0,0
6,37,test,intact,equal,truth,0,1.159000039,0,-1,52,52,132,0,0,0
6,38,test,rearranged,current,cent,0,1.36500001,1,3,28,31,132,0,0,0
6,39,test,rearranged,nuclear,ideology,0,1.129999995,1,2,38,36,132,0,0,0
6,40,test,rearranged,thirty,tired,1,2.244999886,0,4,10,14,132,0,0,0
6,41,test,rearranged,fixed,extent,0,1.751000047,1,4,42,46,132,0,0,0
6,42,test,rearranged,safety,push,0,1.080000043,1,1,30,29,132,0,0,0
6,43,test,rearranged,immediate,impact,0,1.256999969,1,2,25,27,132,0,0,0
6,44,test,intact,nervous,others,1,1.159000039,1,-1,6,6,132,0,0,0
6,45,test,intact,abroad,begin,1,0.852999985,1,-1,39,39,132,33,1,1
6,46,test,rearranged,chapter,bent,0,1.317999959,1,5,43,48,132,0,0,0
6,47,test,intact,managed,change,1,1.866000056,1,-1,34,34,132,0,0,0
6,48,test,rearranged,seek,naked,1,1.192999959,0,5,44,49,132,0,0,0
6,49,test,rearranged,guess,stick,0,0.867999971,1,2,19,17,132,0,0,0
6,50,test,intact,suggest,mostly,0,1.161000013,0,-1,51,51,132,0,0,0
6,51,test,intact,gone,opposite,0,1.322000027,0,-1,58,58,132,7,0,1
6,52,test,rearranged,stuff,stomach,0,1.76699996,1,2,36,38,132,0,0,0
6,53,test,intact,damage,herself,1,0.952000022,1,-1,12,12,132,0,0,0
6,54,test,rearranged,thoughts,dozen,1,1.269000053,0,3,54,57,132,0,0,0
6,55,test,rearranged,deal,regular,0,0.917999983,1,1,16,15,132,0,0,0
6,56,test,rearranged,normal,produce,1,2.295000076,0,1,29,30,132,0,0,0
6,57,test,intact,cash,shirt,0,0.853999972,0,-1,53,53,132,0,0,0
6,58,test,intact,bright,forth,1,3.128999949,1,-1,37,37,132,-16,0,0
7,-1,study,intact,company,silence,-1,-1,-1,-1,0,0,132,0,0,0
7,0,study,intact,paid,skin,-1,-1,-1,-1,1,1,132,0,0,0
7,1,study,intact,tight,setting,-1,-1,-1,-1,2,2,132,0,0,0
7,2,study,intact,mention,note,-1,-1,-1,-1,3,3,132,0,0,0
7,3,study,intact,rising,flow,-1,-1,-1,-1,4,4,132,0,0,0
7,4,study,intact,sitting,lying,-1,-1,-1,-1,5,5,132,0,0,0
7,5,study,intact,noise,early,-1,-1,-1,-1,6,6,132,0,0,0
7,6,study,intact,everyone,rough,-1,-1,-1,-1,7,7,132,0,0,0
7,7,study,intact,amount,event,-1,-1,-1,-1,8,8,132,0,0,0
7,8,study,intact,lunch,funny,-1,-1,-1,-1,9,9,132,0,0,0
7,9,study,intact,playing,treatment,-1,-1,-1,-1,10,10,132,0,0,0
7,10,study,intact,message,pattern,-1,-1,-1,-1,11,11,132,0,0,0
7,11,study,intact,spirit,causes,-1,-1,-1,-1,12,12,132,0,0,0
7,12,study,intact,rain,radio,-1,-1,-1,-1,13,13,132,0,0,0
7,13,study,intact,address,site,-1,-1,-1,-1,14,14,132,0,0,0
7,14,study,intact,letter,display,-1,-1,-1,-1,15,15,132,0,0,0
7,15,study,intact,spot,enormous,-1,-1,-1,-1,16,16,132,0,0,0
7,16,study,intact,holy,apply,-1,-1,-1,-1,17,17,132,0,0,0
7,17,study,intact,throw,behind,-1,-1,-1,-1,18,18,132,0,0,0
7,18,study,intact,anxious,throat,-1,-1,-1,-1,19,19,132,0,0,0
7,19,study,intact,religion,asking,-1,-1,-1,-1,20,20,132,0,0,0
7,20,study,intact,spite,workers,-1,-1,-1,-1,21,21,132,0,0,0
7,21,study,intact,prepared,beyond,-1,-1,-1,-1,22,22,132,0,0,0
7,22,study,intact,horse,twice,-1,-1,-1,-1,23,23,132,0,0,0
7,23,study,intact,needed,debate,-1,-1,-1,-1,24,24,132,0,0,0
7,24,study,intact,relief,human,-1,-1,-1,-1,25,25,132,0,0,0
7,25,study,intact,knees,drawing,-1,-1,-1,-1,26,26,132,0,0,0
7,26,study,intact,soil,wrote,-1,-1,-1,-1,27,27,132,0,0,0
7,27,study,intact,music,element,-1,-1,-1,-1,28,28,132,0,0,0
7,28,study,intact,colour,clear,-1,-1,-1,-1,29,29,132,0,0,0
7,29,study,intact,metal,village,-1,-1,-1,-1,30,30,132,0,0,0
7,30,study,intact,chest,proposed,-1,-1,-1,-1,31,31,132,0,0,0
7,31,study,intact,nodded,personal,-1,-1,-1,-1,32,32,132,0,0,0
7,32,study,intact,desire,argument,-1,-1,-1,-1,33,33,132,0,0,0
7,33,study,intact,gold,taste,-1,-1,-1,-1,34,34,132,0,0,0
7,34,study,intact,phone,seeing,-1,-1,-1,-1,35,35,132,0,0,0
7,35,study,intact,stock,twenty,-1,-1,-1,-1,36,36,132,0,0,0
7,36,study,intact,create,private,-1,-1,-1,-1,37,37,132,0,0,0
7,37,study,intact,chief,dangerous,-1,-1,-1,-1,38,38,132,0,0,0
7,38,study,intact,serious,became,-1,-1,-1,-1,39,39,132,0,0,0
7,39,study,intact,practical,looking,-1,-1,-1,-1,40,40,132,0,0,0
7,40,study,intact,sick,imagine,-1,-1,-1,-1,41,41,132,0,0,0
7,41,study,intact,west,pale,-1,-1,-1,-1,42,42,132,0,0,0
7,42,study,intact,allow,tradition,-1,-1,-1,-1,43,43,132,0,0,0
7,43,study,intact,aside,lift,-1,-1,-1,-1,44,44,132,0,0,0
7,44,study,intact,today,fresh,-1,-1,-1,-1,45,45,132,0,0,0
7,45,study,intact,till,belief,-1,-1,-1,-1,46,46,132,0,0,0
7,46,study,intact,notice,carry,-1,-1,-1,-1,47,47,132,0,0,0
7,47,study,intact,tall,authority,-1,-1,-1,-1,48,48,132,0,0,0
7,48,study,intact,rule,narrow,-1,-1,-1,-1,49,49,132,0,0,0
7,49,study,intact,express,picture,-1,-1,-1,-1,50,50,132,0,0,0
7,50,study,intact,movement,slightly,-1,-1,-1,-1,51,51,132,0,0,0
7,51,study,intact,dollars,apartment,-1,-1,-1,-1,52,52,132,0,0,0
7,52,study,intact,relative,lord,-1,-1,-1,-1,53,53,132,0,0,0
7,53,study,intact,card,whereas,-1,-1,-1,-1,54,54,132,0,0,0
7,54,study,intact,east,dying,-1,-1,-1,-1,55,55,132,0,0,0
7,55,study,intact,watch,civil,-1,-1,-1,-1,56,56,132,0,0,0
7,56,study,intact,island,report,-1,-1,-1,-1,57,57,132,0,0,0
7,57,study,intact,green,follow,-1,-1,-1,-1,58,58,132,0,0,0
7,58,study,intact,news,hours,-1,-1,-1,-1,59,59,132,0,0,0
7,-1,test,rearranged,notice,slightly,0,1.909000039,1,4,47,51,132,0,0,0
7,0,test,intact,relative,lord,0,0.920000017,0,-1,53,53,132,0,0,0
7,1,test,intact,playing,treatment,0,1.08099997,0,-1,10,10,132,-43,0,0
7,2,test,rearranged,company,setting,1,0.92900002,0,2,0,2,132,0,0,0
7,3,test,rearranged,metal,drawing,1,2.055000067,0,4,30,26,132,0,0,0
7,4,test,intact,amount,event,0,1.141000032,0,-1,8,8,132,0,0,0
7,5,test,rearranged,address,radio,0,0.791000009,1,1,14,13,132,0,0,0
7,6,test,intact,throw,behind,1,0.853999972,1,-1,18,18,132,0,0,0
7,7,test,intact,anxious,throat,1,0.916999996,1,-1,19,19,132,1,1,0
7,8,test,intact,music,element,0,0.898999989,0,-1,28,28,132,9,1,0
7,9,test,rearranged,east,whereas,0,0.966000021,1,1,55,54,132,0,0,0
7,10,test,rearranged,holy,beyond,0,1.378999949,1,5,17,22,132,0,0,0
7,11,test,rearranged,create,became,0,1.986999989,1,2,37,39,132,0,0,0
7,12,test,intact,spirit,causes,0,1.22300005,0,-1,12,12,132,0,0,0
7,13,test,rearranged,rain,site,1,0.915000021,0,1,13,14,132,0,0,0
7,14,test,intact,letter,display,1,1.381000042,1,-1,15,15,132,0,0,0
7,15,test,intact,spot,enormous,1,2.134000063,1,-1,16,16,132,1,1,1
7,16,test,intact,west,pale,1,0.834999979,1,-1,42,42,132,26,1,2
7,17,test,rearranged,knees,village,0,1.350999951,1,4,26,30,132,0,0,0
7,18,test,intact,lunch,funny,0,0.786000013,0,-1,9,9,132,0,0,0
7,19,test,rearranged,serious,private,0,1.172999978,1,2,39,37,132,0,0,0
7,20,test,rearranged,horse,asking,0,1.02699995,1,3,23,20,132,0,0,0
7,21,test,rearranged,sitting,rough,1,2.290999889,0,2,5,7,132,0,0,0
7,22,test,rearranged,colour,human,0,1.233999968,1,4,29,25,132,0,0,0
7,23,test,intact,news,hours,1,0.786000013,1,-1,59,59,132,0,0,0
7,24,test,rearranged,rule,lift,1,1.049999952,0,5,49,44,132,0,0,0
7,25,test,rearranged,tight,silence,0,2.180999994,1,2,2,0,132,0,0,0
7,26,test,rearranged,dollars,report,0,1.297999978,1,5,52,57,132,0,0,0
7,27,test,rearranged,chief,imagine,0,1.121000051,1,3,38,41,132,0,0,0
7,28,test,intact,noise,early,0,1.075999975,0,-1,6,6,132,0,0,0
7,29,test,rearranged,relief,clear,0,1.011999965,1,4,25,29,132,0,0,0
7,30,test,rearranged,movement,carry,0,0.991999984,1,4,51,47,132,0,0,0
7,31,test,rearranged,card,dying,0,1.106999993,1,1,54,55,132,0,0,0
7,32,test,intact,stock,twenty,0,1.363999963,0,-1,36,36,132,0,0,0
7,33,test,intact,spite,workers,0,1.016000032,0,-1,21,21,132,-15,0,1
7,34,test,rearranged,practical,tradition,0,1.809000015,1,3,40,43,132,0,0,0
7,35,test,rearranged,island,apartment,0,1.139999986,1,5,57,52,132,0,0,0
7,36,test,rearranged,sick,dangerous,0,1.088000059,1,3,41,38,132,0,0,0
7,37,test,rearranged,nodded,argument,0,0.964999974,1,1,32,33,132,0,0,0
7,38,test,rearranged,desire,personal,0,1.095000029,1,1,33,32,132,0,0,0
7,39,test,intact,green,follow,1,1.504999995,1,-1,58,58,132,0,0,0
7,40,test,intact,till,belief,1,0.883000016,1,-1,46,46,132,-12,1,1
7,41,test,intact,chest,proposed,1,1.011000037,1,-1,31,31,132,-15,1,0
7,42,test,intact,today,fresh,1,0.995000005,1,-1,45,45,132,14,1,1
7,43,test,intact,watch,civil,0,2.232000113,0,-1,56,56,132,11,1,0
7,44,test,rearranged,everyone,lying,0,1.057999969,1,2,7,5,132,0,0,0
7,45,test,intact,message,pattern,1,1.379999995,1,-1,11,11,132,0,0,0
7,46,test,intact,tall,authority,1,0.786000013,1,-1,48,48,132,37,1,1
7,47,test,intact,rising,flow,0,1.559000015,0,-1,4,4,132,-44,1,0
7,48,test,intact,soil,wrote,0,1.118999958,0,-1,27,27,132,23,0,1
7,49,test,intact,mention,note,1,0.981000006,1,-1,3,3,132,-24,0,1
7,50,test,rearranged,religion,twice,0,1.876999974,1,3,20,23,132,0,0,0
7,51,test,intact,express,picture,1,1.394999981,1,-1,50,50,132,0,0,0
7,52,test,intact,paid,skin,0,3.155999899,0,-1,1,1,132,-49,1,1
7,53,test,intact,gold,taste,0,2.513000011,0,-1,34,34,132,33,0,3
7,54,test,rearranged,prepared,apply,1,1.460999966,0,5,22,17,132,0,0,0
7,55,test,intact,phone,seeing,0,0.994000018,0,-1,35,35,132,0,0,0
7,56,test,rearranged,aside,narrow,1,2.232000113,0,5,44,49,132,0,0,0
7,57,test,rearranged,allow,looking,0,4.993999958,1,3,43,40,132,0,0,0
7,58,test,intact,needed,debate,0,2.562999964,0,-1,24,24,132,0,0,0
0,-1,study,intact,machine ,obvious,-1,-1,-1,-1,0,0,133,0,0,0
